date,comment_num,like_num,Subjuctivity,Polarity,Class_sentiment_negative,Class_sentiment_neutral,Class_sentiment_positive,total_count_tweet,Open,Close,change,Class_target
2017-08-06,68,327,63.2400974025974,22.52253517316017,22,84,90,302,23.133333,23.794001,2.8292387326273083,1.0
2017-08-07,210,1006,192.5551309338809,43.78206356143856,96,303,234,985,23.823334,23.677999,-0.48752624663671196,-1.0
2017-08-08,235,908,195.11220312095315,60.986806457431456,84,325,245,979,23.835333,24.348,2.8296352238210636,1.0
2017-08-09,20,77,20.497356902356906,6.968961038961039,8,32,25,103,24.066668,24.235332,-0.4627402661409534,-1.0
2017-08-10,106,498,157.45092111592112,49.57585137085137,75,205,208,649,24.106667,23.693333,-2.2364001450444357,-1.0
2017-08-11,143,792,122.62329304954304,33.97815927128427,54,192,147,765,23.798,23.858,0.6949929754501043,1.0
2017-08-12,56,320,51.469902597402594,17.2398556998557,19,74,57,225,23.798,23.858,0.6949929754501043,1.0
2017-08-13,49,234,50.038777056277056,19.3555284992785,22,74,65,229,23.798,23.858,0.6949929754501043,1.0
2017-08-14,120,792,140.8001058201058,39.09397186147186,58,211,178,775,24.308666,24.253332,1.657020705842903,1.0
2017-08-15,104,499,110.12779313279312,34.14429043179043,35,184,133,545,24.346666,24.155333,-0.4040640683927533,-1.0
2017-08-16,85,548,114.550291005291,31.612839105339106,41,166,131,580,24.200001,24.194,0.16007645185433889,1.0
2017-08-17,87,464,99.19907647907648,26.91060245310245,46,166,125,472,24.080667,23.461332,-3.028304538315286,-1.0
2017-08-18,110,854,100.19364838864838,24.765324675324678,49,175,112,471,23.527332,23.164,-1.2673278737967533,-1.0
2017-08-19,28,209,45.83504329004329,18.11843344155844,10,57,64,259,23.527332,23.164,-1.2673278737967533,-1.0
2017-08-20,55,290,37.29580447330447,11.709655483405482,14,65,46,251,23.527332,23.164,-1.2673278737967533,-1.0
2017-08-21,124,965,132.84176166426167,28.51303751803752,71,171,154,565,23.054667,22.524,-2.7629079606285636,-1.0
2017-08-22,63,542,92.81900974025974,35.603771645021645,32,130,129,434,22.742001,22.756666,1.0329692772154069,1.0
2017-08-23,111,589,124.936096981722,37.399256854256855,49,194,156,679,22.599333,23.518,3.345542796119614,1.0
2017-08-24,95,416,106.78532227032228,24.96598665223665,51,157,132,514,23.501333,23.528667,0.04535674802278248,1.0
2017-08-25,79,365,113.01713804713803,32.24250360750361,50,178,127,523,23.615999,23.203333,-1.3827132663316541,-1.0
2017-08-26,59,327,62.10009018759019,23.01728896103896,19,76,77,256,23.615999,23.203333,-1.3827132663316541,-1.0
2017-08-27,54,143,55.51717532467533,16.66323593073593,17,68,68,213,23.615999,23.203333,-1.3827132663316541,-1.0
2017-08-28,65,494,68.42669949494949,21.12941883116883,25,133,84,382,23.152,23.044001,-0.686677211416132,-1.0
2017-08-29,73,623,96.80141414141414,29.89020202020202,42,141,123,535,22.632,23.157333,0.49180695661313223,1.0
2017-08-30,84,619,111.57863852813853,42.732223665223664,31,157,155,2487,23.311333,23.545334,1.6754995059232387,1.0
2017-08-31,89,504,97.40050865800866,19.334062950937952,42,166,116,522,23.57,23.726667,0.7701440973400446,1.0
2017-09-01,89,493,87.71492905242906,22.710068542568543,39,134,111,434,23.741333,23.693333,-0.14049170918106607,-1.0
2017-09-02,52,269,53.83619047619048,22.815889850889853,10,68,77,228,23.741333,23.693333,-0.14049170918106607,-1.0
2017-09-03,28,166,45.4083658008658,18.514704184704183,10,51,54,185,23.741333,23.693333,-0.14049170918106607,-1.0
2017-09-04,29,425,44.67171717171717,17.122050865800865,7,64,58,223,23.741333,23.693333,-0.14049170918106607,-1.0
2017-09-05,64,489,93.5145689033189,28.114606782106783,36,127,119,492,23.586666,23.306,-1.634776331384015,-1.0
2017-09-06,87,389,80.88073653198653,26.02869588744589,38,124,97,382,23.299999,22.968666,-1.4474126834291685,-1.0
2017-09-07,85,393,92.73617724867724,21.673069985569985,39,160,113,421,23.065332,23.374001,1.764730263394491,1.0
2017-09-08,42,305,70.45886904761905,23.54968163780664,30,131,86,325,23.266001,22.893333,-2.05642157711896,-1.0
2017-09-09,28,158,41.88739297739298,15.34676406926407,12,73,50,209,23.266001,22.893333,-2.05642157711896,-1.0
2017-09-10,42,350,54.76985209235209,22.97642316017316,13,96,73,336,23.266001,22.893333,-2.05642157711896,-1.0
2017-09-11,192,1061,171.33782888407887,62.98412518037518,76,290,208,821,23.423332,24.246,5.908562986438018,1.0
2017-09-12,166,728,159.44782323232323,40.46601502267573,69,266,195,833,24.299334,24.183332,-0.2584673760620252,-1.0
2017-09-13,133,723,114.3054791967292,32.75766414141414,50,213,136,645,24.254667,24.415333,0.9593425752911151,1.0
2017-09-14,304,1383,209.6961273448773,70.22154852092352,75,375,277,1093,24.288668,25.176001,3.115533996607783,1.0
2017-09-15,121,688,132.47604437229438,37.5464448051948,61,191,160,548,24.967333,25.320667,0.5746186616373302,1.0
2017-09-16,52,168,49.38551226551227,20.83741341991342,10,72,68,191,24.967333,25.320667,0.5746186616373302,1.0
2017-09-17,46,321,46.28934343434344,21.072723665223663,9,72,62,236,24.967333,25.320667,0.5746186616373302,1.0
2017-09-18,180,1152,186.5470677008177,72.35424783549783,55,229,256,911,25.35,25.666668,1.3664766413933767,1.0
2017-09-19,213,976,168.3745860990861,51.04146127946128,81,254,218,888,25.333332,25.006666,-2.5714362300552693,-1.0
2017-09-20,174,1045,172.57556036556036,47.98425144300144,76,278,203,888,24.866667,24.927334,-0.3172434102171031,-1.0
2017-09-21,181,871,179.7057172919673,43.9677380952381,80,312,218,992,24.993334,24.431999,-1.9871158303571383,-1.0
2017-09-22,146,733,171.20511038961038,33.68062974987975,89,276,192,795,24.432667,23.406,-4.199406687925954,-1.0
2017-09-23,44,346,65.35383297258298,20.611796536796536,19,90,80,337,24.432667,23.406,-4.199406687925954,-1.0
2017-09-24,63,220,45.76823953823954,19.402503607503608,12,91,62,254,24.432667,23.406,-4.199406687925954,-1.0
2017-09-25,109,612,129.47113385688385,29.15907671957672,75,201,148,612,23.543333,22.999332,-1.7374519354011784,-1.0
2017-09-26,158,888,126.12128246753248,30.63242965367965,71,225,148,769,23.395332,23.016666,0.07536740632293902,1.0
2017-09-27,130,538,138.63611832611832,39.51191017316017,54,195,185,558,23.326668,22.731333,-1.2396799779777028,-1.0
2017-09-28,88,541,116.48403078403078,28.828535353535354,52,204,124,584,22.658667,22.639999,-0.40179781801621495,-1.0
2017-09-29,138,668,142.78780152717653,43.44623887686387,61,226,169,711,22.790667,22.74,0.4417005495450724,1.0
2017-09-30,32,359,52.61669913419914,24.700494227994227,12,84,70,389,22.790667,22.74,0.4417005495450724,1.0
2017-10-01,34,164,48.04658219095719,17.78376893939394,16,66,58,175,22.790667,22.74,0.4417005495450724,1.0
2017-10-02,227,1159,159.21494838494837,41.24305164742665,77,262,184,948,22.834667,22.768667,0.12606420404574417,1.0
2017-10-03,417,1779,352.4685428691679,84.93820316257816,171,573,401,1818,22.393333,23.209333,1.9354053533305229,1.0
2017-10-04,213,1021,197.1690885040885,50.86316738816738,83,340,239,963,23.416668,23.667334,1.9733483939413488,1.0
2017-10-05,89,454,126.91521765271766,34.39632485569985,58,179,156,555,23.733334,23.688667,0.09013689501317931,1.0
2017-10-06,235,1419,192.54766212953712,62.11081619769119,72,286,259,1016,23.540001,23.792,0.4362128101171872,1.0
2017-10-07,132,581,126.18285533910534,36.16329906204906,52,145,149,560,23.540001,23.792,0.4362128101171872,1.0
2017-10-08,99,480,107.26327727827729,48.13137543012543,25,101,139,411,23.540001,23.792,0.4362128101171872,1.0
2017-10-09,270,1295,232.44239898989895,64.65351551226551,104,303,265,1045,23.309999,22.862667,-3.9060734700739883,-1.0
2017-10-10,288,1357,219.15432937432936,63.1749383949384,81,358,265,981,23.120001,23.705999,3.6886860137533395,1.0
2017-10-11,176,712,168.33002317127318,42.24201950826951,73,209,200,658,23.592667,23.639999,-0.2784105407243076,-1.0
2017-10-12,113,403,131.92568093943095,46.17875832500832,44,194,186,541,23.530001,23.712,0.30457277092101487,1.0
2017-10-13,149,607,114.99237012987012,32.21275072150072,41,157,151,502,23.798668,23.704666,-0.030929487179487913,-1.0
2017-10-14,71,279,86.67215127465127,24.6487481962482,33,126,114,422,23.798668,23.704666,-0.030929487179487913,-1.0
2017-10-15,67,281,58.08320716320716,22.45023809523809,19,89,88,250,23.798668,23.704666,-0.030929487179487913,-1.0
2017-10-16,118,462,115.9321675084175,42.55790494227994,38,164,153,529,23.584,23.373333,-1.3977543492914044,-1.0
2017-10-17,97,469,134.34110606060605,43.81825,51,186,176,553,23.393999,23.716667,1.468913312448859,1.0
2017-10-18,129,614,175.88728174603173,62.60424963924964,61,231,230,654,23.731333,23.976667,1.0962754589420092,1.0
2017-10-19,121,468,149.32110245310244,41.163156806156806,65,211,184,596,23.704,23.454,-2.1798984821368146,-1.0
2017-10-20,137,645,138.14917027417027,42.8419705988456,42,223,171,622,23.512667,23.006666,-1.9072823398993837,-1.0
2017-10-21,33,212,82.61055134680134,25.656414742664744,23,78,119,312,23.512667,23.006666,-1.9072823398993837,-1.0
2017-10-22,147,667,109.92458994708994,33.43135642135642,28,163,144,588,23.512667,23.006666,-1.9072823398993837,-1.0
2017-10-23,176,822,171.8855881063381,54.71870024420024,63,284,216,807,23.325333,22.468,-2.3413475033714106,-1.0
2017-10-24,140,628,140.0114242146742,46.81057142857143,50,215,177,645,22.586666,22.489332,0.09494392024212665,1.0
2017-10-25,185,705,187.59812349687348,55.51276966089466,93,314,222,862,22.446667,21.722668,-3.4090118817224195,-1.0
2017-10-26,127,515,157.93780483405484,43.47883658008658,67,214,197,608,21.851999,21.744667,0.10127209051853572,1.0
2017-10-27,196,895,171.63215626965626,40.67541833166833,95,298,203,865,21.316668,21.391333,-1.6249225614722005,-1.0
2017-10-28,39,258,40.631598124098126,14.58181277056277,13,95,50,234,21.316668,21.391333,-1.6249225614722005,-1.0
2017-10-29,34,283,69.0335471010471,25.948027805527804,16,105,87,331,21.316668,21.391333,-1.6249225614722005,-1.0
2017-10-30,57,551,104.50562229437227,30.515086580086574,41,191,140,596,21.278667,21.338667,-0.24620251575719265,-1.0
