date,tweet_id,post_date,comment_num,retweet_num,like_num,Subjuctivity,Polarity,Class_sentiment_negative,Class_sentiment_neutral,Class_sentiment_positive,tweet_count,total_count_tweet
2016-03-10,1.9751151572099727e+20,406675372719,46,88,144,79.9265755078255,24.58521964146964,32,158,89,279,367
2016-03-11,3.754125877059098e+20,772587872052,24,68,108,45.033206030081026,12.554552738927738,20,456,54,530,598
2016-03-12,5.385193238107405e+19,110790759237,5,24,25,20.949623015873016,1.3570382395382397,18,38,20,76,100
2016-03-13,2.977629392432884e+19,61230290603,4,20,40,17.059545454545454,5.801601731601732,6,15,21,42,62
2016-03-14,2.9582202097216854e+20,607973650136,40,152,193,89.22011724386724,27.781513347763347,25,278,114,417,569
2016-03-15,1.6536854744611694e+20,339725483088,29,131,211,66.60103354978355,15.301563852813851,35,119,79,233,364
2016-03-16,1.6971856915209378e+20,348495618928,23,117,175,73.96530844155843,22.230844155844153,32,115,92,239,356
2016-03-17,2.0817015482467e+20,427260279952,31,91,176,76.076829004329,17.38739357864358,32,169,92,293,384
2016-03-18,2.3173198486342802e+20,475409412136,72,130,240,95.26324867724867,19.15324963924964,53,166,107,326,456
2016-03-19,6.471372438471201e+19,132712936864,19,43,63,29.675488816738817,7.337380952380952,10,44,37,91,134
2016-03-20,6.048012435486663e+19,123970558116,21,73,116,25.484875679875678,6.32632215007215,8,45,32,85,158
2016-03-21,3.360397822247503e+20,688448235202,101,169,359,116.50206160241875,39.27047155225726,39,280,153,472,641
2016-03-22,2.528694333361155e+20,517825186829,65,107,271,112.55340187590187,41.20320677008177,41,166,148,355,462
2016-03-23,3.363788372774795e+20,688529072219,81,149,377,120.62140692640692,28.659184704184703,60,275,137,472,621
2016-03-24,2.6951808994350734e+20,551437740278,59,224,308,103.35841477966478,30.88719787157287,38,206,134,378,602
2016-03-25,7.204722688197824e+19,147349729852,7,70,117,27.045685425685424,8.91073593073593,4,63,34,101,171
2016-03-26,5.3529194290684174e+19,109424977505,11,70,92,23.50416847041847,5.073318903318903,13,34,28,75,145
2016-03-27,6.855439947983654e+19,140072800029,4,93,54,43.54897907647908,-4.75018759018759,24,40,32,96,189
2016-03-28,2.1219717819598773e+20,433375737037,29,93,221,76.33683658008658,21.549291666666665,24,180,93,297,390
2016-03-29,2.4303818993002175e+20,496148711124,46,115,230,88.21056998556998,21.13247655122655,36,191,113,340,455
2016-03-30,2.4817240435746265e+20,506394648052,52,202,376,98.41921356421356,25.309015151515148,44,183,120,347,549
2016-03-31,8.373245063904485e+19,170757063882,23,67,126,44.75340367965368,10.715853174603174,22,45,50,117,184
2016-04-01,1.2284593914429015e+21,2504528358227,482,1377,2018,543.6435156880157,166.7968112998113,215,832,669,1716,3093
2016-04-02,2.10573735095993e+20,429122173118,103,178,384,82.01876328763828,20.162469877344876,45,140,109,294,472
2016-04-03,1.7987696800957035e+20,366383589644,63,138,287,78.31190416065417,25.964746272246273,34,117,100,251,389
2016-04-04,8.023404141042838e+20,1633499197571,223,501,977,335.21883375883374,83.4818981018981,168,552,399,1119,1620
2016-04-05,6.671537533067881e+20,1357678375890,191,474,827,281.2372952972953,77.77077741702742,120,475,335,930,1404
2016-04-06,5.6557483401117794e+20,1150445507934,195,1430,1030,228.53646945646946,61.919227994227995,94,406,288,788,2218
2016-04-07,5.572316726703326e+20,1132990323561,154,640,711,225.09671966921965,57.25359367484367,111,401,264,776,1416
2016-04-08,3.779006838778585e+20,768025740498,94,756,402,153.57444865319866,40.91103896103896,79,272,175,526,1282
2016-04-09,1.0278489814894582e+20,208809230675,55,182,166,46.52732683982684,18.200429292929293,18,57,68,143,325
2016-04-10,1.0643772177769542e+20,216124306567,31,181,121,44.362160894660896,14.778116883116883,18,73,57,148,329
2016-04-11,4.072693270069471e+20,826581169624,98,567,491,155.27315025252526,40.996537698412695,75,304,187,566,1133
2016-04-12,2.901173009617672e+20,588569849254,73,376,266,108.5548563011063,28.16612012987013,47,216,140,403,779
2016-04-13,3.673405160424352e+20,744886640710,64,357,248,107.663277000777,25.720387667887668,44,336,130,510,867
2016-04-14,2.1978755811851256e+20,445496104430,45,321,203,80.20024100899101,18.440845127095127,38,171,96,305,626
2016-04-15,1.9466597966816313e+20,394397429291,37,300,124,64.58103174603174,19.42080808080808,31,152,87,270,570
2016-04-16,6.924693114047383e+19,140237912450,15,179,199,33.74984307359308,9.303376623376623,10,46,40,96,275
2016-04-17,8.44407126699773e+19,170925926710,18,153,84,32.41403138528138,11.265135281385282,11,62,44,117,270
2016-04-18,1.458578319197429e+20,295119881819,23,200,151,62.40913239538239,12.190110028860028,42,84,76,202,402
2016-04-19,3.2076984857304524e+20,648720220042,79,464,329,123.0519056082806,26.10997965922966,64,241,139,444,908
2016-04-20,2.602045733195079e+20,526018195345,72,516,461,101.29388888888889,38.53806006493507,43,190,127,360,876
2016-04-21,2.234578598349449e+20,451526512442,58,341,241,86.07747655122655,18.783079906204904,48,157,104,309,650
2016-04-22,2.0909779877821763e+20,422326107605,72,238,255,74.41426226551226,16.946920093795093,44,159,86,289,527
2016-04-23,6.225012003479492e+19,125681392943,13,122,99,30.376901154401153,12.360887445887446,7,32,47,86,208
2016-04-24,6.228371579150056e+19,125689402795,19,146,138,30.32759388759389,15.468712121212121,6,34,46,86,232
2016-04-25,2.079594995299116e+20,419477045977,46,279,219,80.36281843156843,26.60839979464979,32,154,101,287,566
2016-04-26,2.3779371913322525e+20,479432312161,78,303,254,84.57386664261664,23.902804834054834,40,193,95,328,631
2016-04-27,2.088929141723853e+20,420988424336,51,319,295,70.8930772005772,18.14455266955267,40,158,90,288,607
2016-04-28,1.683576560251809e+20,339149307142,25,247,202,62.97200937950938,22.836973304473304,21,132,79,232,479
2016-04-29,1.9458392247395074e+20,391800195381,48,253,195,68.13345635845636,23.02398601398601,29,155,84,268,521
2016-04-30,5.955970424057543e+19,119884607938,18,131,106,24.044007335257334,6.1926948051948045,8,42,32,82,213
2016-05-01,8.50332437932154e+19,171067197137,33,199,180,41.67773448773449,14.67241883116883,10,56,51,117,316
2016-05-02,1.9705500258531036e+20,396255851711,55,444,358,80.0305321067821,38.62251443001443,30,135,106,271,715
2016-05-03,2.488112523707899e+20,500102786408,72,474,363,99.02111471861471,24.591484487734487,45,173,124,342,816
2016-05-04,8.771486496150883e+20,1762174678569,270,1334,1456,349.6795504033004,101.11558406870907,171,585,449,1205,2539
2016-05-05,7.486051222105425e+20,1503403722979,180,878,1093,315.16479765604765,70.42651875901876,156,495,377,1028,1906
2016-05-06,2.8632452977678103e+20,574777232394,35,495,293,95.0449975949976,28.79570165945166,36,240,117,393,888
2016-05-07,1.0569331407542791e+20,212080321024,24,182,151,50.31060606060606,8.949917027417028,25,58,62,145,327
2016-05-08,8.167868613649362e+19,163823233403,10,151,99,31.757546296296297,13.879604978354978,8,61,43,112,263
2016-05-09,2.349597178317344e+20,471023623750,68,480,336,99.23295214045214,25.70204365079365,48,158,116,322,802
2016-05-10,2.2850307750743458e+20,457884725968,62,308,435,94.70554653679653,18.165363455988455,58,156,99,313,621
2016-05-11,3.761571704562042e+20,753432869791,67,453,395,125.27752645502645,30.008439754689753,48,345,122,515,968
2016-05-12,2.4626540425645375e+20,493051634064,82,333,283,92.93684343434343,22.574664502164502,41,184,112,337,670
2016-05-13,1.6084665733116618e+20,321892525809,22,221,142,53.44560245310245,18.330746753246753,30,123,67,220,441
2016-05-14,8.996639260863939e+19,179976361314,30,267,282,31.316497113997112,8.432348484848484,14,69,40,123,390
2016-05-15,7.757196982178118e+19,155111106084,20,141,66,29.793474025974024,9.301331168831169,13,52,41,106,247
2016-05-16,1.5815839869029836e+20,316096255104,39,220,196,69.35397727272728,19.629588744588744,29,99,88,216,436
2016-05-17,1.6921851332622785e+20,338065716533,39,215,214,65.79156746031745,18.706818181818182,29,125,77,231,446
2016-05-18,7.043972987891388e+20,1406511813266,350,1152,1792,273.10025384800383,46.72373815536316,202,480,279,961,2113
2016-05-19,5.69764404777722e+20,1137267194721,181,729,980,226.0022851130351,30.501450757575757,155,376,246,777,1506
2016-05-20,3.778282557304322e+20,753831287568,62,296,368,153.25034271284272,37.85692009379509,74,263,178,515,811
2016-05-21,9.688404345079343e+19,193225172568,25,64,153,44.83998556998557,14.437575757575758,15,51,66,132,196
2016-05-22,9.473399860489401e+19,188846057007,13,65,111,38.64270382395382,12.03030303030303,9,66,54,129,194
2016-05-23,2.027922158277222e+20,404067884819,40,167,247,87.79598575036074,24.074338924963925,39,133,104,276,443
2016-05-24,2.1465196608841037e+20,427516829202,37,169,335,83.26276515151515,20.11529220779221,38,160,94,292,461
2016-05-25,2.0961078266813782e+20,417293072603,25,111,217,76.24367965367965,17.419244227994227,45,147,93,285,396
2016-05-26,2.6122627973916407e+20,519817614267,57,388,524,102.2154310966811,21.932619047619045,58,171,126,355,743
2016-05-27,1.8404677792621563e+20,366088914822,13,147,215,61.06618686868687,18.28716810966811,26,156,68,250,397
2016-05-28,6.334039652277736e+19,125941335118,4,69,74,31.716893939393938,10.361390692640693,9,36,41,86,155
2016-05-29,5.45291608424322e+19,108374553137,6,78,76,24.92482683982684,5.3660245310245305,8,36,30,74,152
2016-05-30,5.750550304350198e+19,114239508313,7,99,86,23.90910173160173,6.4990476190476185,6,43,29,78,177
2016-05-31,1.6892905564531166e+20,335419034501,42,135,183,76.68546786546787,15.080600649350648,36,97,96,229,364
2016-06-01,2.3615285049173767e+20,468730418795,65,127,195,99.40428751803752,22.92991883116883,47,142,131,320,447
2016-06-02,1.1593328681784567e+20,229987740455,19,92,125,43.65222883597884,11.04570165945166,18,101,38,157,249
2016-06-03,1.6251755535888515e+20,322290898941,22,156,176,77.28374278499278,20.191320346320346,30,100,90,220,376
2016-06-04,6.79957880083475e+19,134784276785,24,52,77,31.79055735930736,4.647375541125541,7,54,31,92,144
2016-06-05,5.989341333854208e+19,118675335410,12,57,74,22.573713924963926,9.053766233766234,9,39,33,81,138
2016-06-06,1.3908372733382151e+20,275461119784,26,53,116,55.05641053391053,14.077012987012987,25,96,67,188,241
2016-06-07,3.293885905595226e+20,652063923227,85,347,494,130.71671356421356,28.579751082251082,64,228,153,445,792
2016-06-08,2.614092097233866e+20,517283558213,55,129,315,95.24853896103896,31.144211760461758,35,196,122,353,482
2016-06-09,3.5046270841434066e+20,693175763750,100,265,435,121.44987554112554,25.58075036075036,59,262,152,473,738
2016-06-10,4.6032101965142544e+20,910115602387,105,514,590,163.7594271931772,46.097862415362414,86,335,200,621,1135
2016-06-11,1.1716727850702696e+20,231570781982,24,43,80,49.82171356421357,11.734383116883116,25,74,59,158,201
2016-06-12,8.384099389761998e+19,165627602721,28,42,81,27.157222222222224,7.723062770562771,13,63,37,113,155
2016-06-13,1.5218155812076886e+20,300494080557,13,81,147,58.01107142857143,18.60362914862915,31,103,71,205,286
2016-06-14,1.2924238541987683e+20,255071071399,11,62,158,50.62376382876383,7.0278354978354995,32,94,48,174,236
2016-06-15,6.242484361348498e+19,123145380340,8,18,44,30.785757575757575,5.471385281385281,17,28,39,84,102
2016-06-16,1.4645593537945325e+20,288818305922,27,67,129,56.74785894660894,17.412196067821068,27,89,81,197,264
2016-06-17,1.3834979767661843e+20,272708467371,16,55,71,53.1245670995671,11.576717171717172,25,94,67,186,241
2016-06-18,6.250635574053295e+19,123164814346,10,54,43,30.425317460317462,10.851414141414141,6,35,43,84,138
2016-06-19,4.839011095476504e+19,95311374814,10,58,75,17.544929653679652,6.753690476190476,5,36,24,65,123
2016-06-20,1.825009308802214e+20,359276181300,27,219,230,65.53128427128426,15.904957611832613,34,134,77,245,464
2016-06-21,7.528018395917104e+20,1481205268842,427,1221,2198,287.31330552780554,71.50220375457876,140,511,359,1010,2231
2016-06-22,1.626885796763106e+21,3200117713625,546,1295,2408,647.813936082436,93.9550114052614,399,1070,713,2182,3477
2016-06-23,6.295854330215268e+20,1237881582568,165,427,718,233.92094877344877,20.22797619047619,164,448,232,844,1271
2016-06-24,2.6942343086430237e+20,529504977229,35,318,284,97.39012001887002,26.435829448329446,40,211,110,361,679
2016-06-25,7.466663693861546e+19,146685410903,7,45,98,24.392987012987014,8.136991341991342,11,55,34,100,145
2016-06-26,8.142730281155612e+19,159896794019,9,52,70,25.957083333333333,7.822435064935065,16,61,32,109,161
2016-06-27,2.720734108024601e+20,534003286604,72,146,327,110.97034632034632,32.031619769119764,49,180,135,364,510
2016-06-28,2.9612614850115345e+20,580980625331,48,275,281,105.12361346986347,36.23777736152736,40,225,131,396,671
2016-06-29,2.723309943201007e+20,534064699318,63,166,267,112.62481601731602,29.743520021645022,46,166,152,364,530
2016-06-30,3.2337733851184654e+20,633875874406,111,289,444,117.42496572871573,23.25679834054834,60,236,136,432,721
2016-07-01,4.59804839264959e+20,900970690566,166,318,577,181.94642468642468,30.022746975246974,120,292,202,614,932
2016-07-02,1.2286595029337855e+20,240662461052,22,149,105,51.148080808080806,5.258416305916305,32,77,55,164,313
2016-07-03,1.529273501518391e+20,299383056259,61,198,430,58.405315656565655,10.157085137085136,41,93,70,204,402
2016-07-04,1.912316036770427e+20,374246085636,64,170,241,65.72423430735931,12.937399891774891,44,140,71,255,425
2016-07-05,3.946759035492176e+20,772025264550,76,285,437,143.46481541606542,25.85062049062049,87,271,168,526,811
2016-07-06,3.655862726261387e+20,714825192072,100,318,505,125.61188348688349,28.900125985125985,63,275,149,487,805
2016-07-07,2.92901963466381e+20,572478909873,59,225,406,114.67841436341436,19.773427891552892,59,188,143,390,615
2016-07-08,2.2016581232302326e+20,430120267568,50,292,185,84.96897005772006,18.219089105339105,48,150,95,293,585
2016-07-09,8.268982270658295e+19,161486637190,24,58,102,34.39241071428572,9.224896284271285,10,59,41,110,168
2016-07-10,1.0454913213806662e+20,204074516937,22,93,132,42.80667207792207,7.9908116883116875,20,68,51,139,232
2016-07-11,5.2527105642816596e+20,1024841190882,169,493,922,258.1190847115847,27.99796987734487,191,273,234,698,1191
2016-07-12,3.99012560626737e+20,778214544055,88,301,424,175.28740355940354,30.283022727272726,109,246,175,530,831
2016-07-13,3.1635225407336704e+20,616734944058,79,233,354,114.17061674436674,23.921701909201907,53,224,143,420,653
2016-07-14,2.6751937973766275e+20,521318006216,48,171,261,104.04823953823954,15.724403860028858,54,187,114,355,526
2016-07-15,1.839583992262116e+20,358334833844,42,51,195,71.93663810726311,11.520114538239538,35,136,73,244,295
2016-07-16,6.260448427486709e+19,121899375034,8,37,61,23.110642135642134,6.055806277056278,12,43,28,83,120
2016-07-17,8.754409753096033e+19,170376996342,17,46,95,35.461761664261665,14.462849927849927,13,55,48,116,162
2016-07-18,2.3557602145852424e+20,458282212247,60,157,335,94.94515512265512,21.364938672438672,45,162,105,312,469
2016-07-19,2.07733897849062e+20,403957238660,53,77,195,79.3450670995671,17.211537337662335,38,132,105,275,352
2016-07-20,2.4638446522567007e+20,478902835683,93,636,362,93.9913492063492,17.50569264069264,58,160,108,326,962
2016-07-21,7.522765858990963e+20,1461747514003,271,679,1555,326.2358128491878,80.23930573593073,171,417,407,995,1674
2016-07-22,2.48123341539273e+20,481895086061,53,101,214,101.37248015873016,30.444280904280905,46,162,120,328,429
2016-07-23,6.281492195312712e+19,121949547292,3,23,57,24.081666666666667,10.911461038961038,5,45,33,83,106
2016-07-24,1.2191118029546172e+20,236568321218,17,71,122,46.824036796536795,17.785438311688313,22,77,62,161,232
2016-07-25,2.3560803813140447e+20,457001010635,55,189,341,91.11343073593073,23.67024531024531,40,157,114,311,500
2016-07-26,3.5396371967764804e+20,686277460038,112,312,510,139.9416822991823,35.031616161616164,75,223,169,467,779
2016-07-27,3.465276245585477e+20,671616207054,84,381,522,125.61941444203944,39.98912031024531,52,240,165,457,838
2016-07-28,2.0559565846752205e+20,398292102757,51,159,352,75.60024110149111,31.2837012987013,28,134,109,271,430
2016-07-29,2.1480677408608102e+20,415954223552,52,118,213,81.26371933621934,28.06528018278018,24,148,111,283,401
2016-07-30,1.176971791504268e+20,227830615213,26,140,224,50.97689971139971,21.591237012987012,6,79,70,155,295
2016-07-31,9.800457070481662e+19,189625822161,14,221,254,32.77950577200577,15.520386002886003,11,70,48,129,350
2016-08-01,4.940691404985778e+20,955537995649,88,602,868,166.80509776334776,46.503263528138525,83,354,213,650,1252
2016-08-02,2.7148764728960375e+20,524841784888,64,238,402,110.55005411255411,40.91011904761905,41,178,138,357,595
2016-08-03,7.426445356533875e+20,1434963189733,263,930,1367,288.986544011544,78.37032647907648,135,476,365,976,1906
2016-08-04,5.495698006362962e+20,1061566502315,209,422,895,200.5288365800866,50.20314393939394,124,361,237,722,1144
2016-08-05,2.071438261621356e+20,399950049668,66,125,273,81.08473665223666,21.585889249639248,33,141,98,272,397
2016-08-06,1.2114418732453962e+20,233807785904,47,678,219,45.3236525974026,13.892137445887446,20,83,56,159,837
2016-08-07,9.985688228089253e+19,192645117608,33,48,181,34.859756493506495,13.639170274170274,15,70,46,131,179
2016-08-08,1.769337847992661e+20,341194015569,36,224,355,66.1312472943723,22.84319173881674,27,114,91,232,456
2016-08-09,2.1058588466776746e+20,405926040272,61,101,283,84.42999549062048,15.80286075036075,50,131,95,276,377
2016-08-10,2.2901042362560768e+20,441250832044,66,144,273,84.01694083694083,17.29746212121212,51,153,96,300,444
2016-08-11,1.3059363328376083e+20,251526729070,28,172,250,55.395584415584416,11.304246031746032,28,85,58,171,343
2016-08-12,1.4899527431679e+20,286846061543,15,76,141,56.62013888888889,21.23727453102453,15,103,77,195,271
2016-08-13,6.191791411481889e+19,119158014009,11,32,66,23.525221861471863,10.91931277056277,7,41,33,81,113
2016-08-14,5.812398109954554e+19,111809295024,7,36,60,20.02236652236652,9.154752886002886,4,42,30,76,112
2016-08-15,2.5710515033463862e+20,494347195934,79,223,345,96.25749098124098,25.709669011544012,44,176,116,336,559
2016-08-16,1.82965360061122e+20,351653899999,59,110,256,72.37898115773116,22.390704365079365,28,120,91,239,349
2016-08-17,1.8075238678293643e+20,347259781132,64,134,337,80.14930014430014,16.268196248196247,39,116,81,236,370
2016-08-18,1.417601317078449e+20,272232719395,43,49,107,53.42618326118326,11.749635642135642,26,100,59,185,234
2016-08-19,1.5255693127781676e+20,292850566644,44,75,191,62.99270202020202,14.41352813852814,27,105,67,199,274
2016-08-20,7.899606543848984e+19,151584132011,22,88,135,30.59705266955267,10.283088023088023,7,56,40,103,191
2016-08-21,5.9852196486594896e+19,114799003623,26,77,189,23.006774891774892,8.543766233766233,5,42,31,78,155
2016-08-22,1.481669292357495e+20,284070898750,34,49,154,60.305952380952384,19.2125,26,99,68,193,242
2016-08-23,6.129738874181544e+20,1174634672629,204,491,1137,224.15067349317349,57.06731934731934,101,412,285,798,1289
2016-08-24,2.9507728145846655e+20,565264536240,70,175,413,123.74379148629149,32.95084295334295,50,168,166,384,559
2016-08-25,1.637508303869247e+20,313563089802,35,139,267,75.89584415584416,24.537606421356422,21,101,91,213,352
2016-08-26,1.569093619274275e+20,300332441849,41,65,194,63.944990981240984,16.40876984126984,33,96,75,204,269
2016-08-27,7.0025117294311735e+19,133979271613,13,35,81,27.65398629148629,11.216810966810966,8,48,35,91,126
2016-08-28,6.697879268259275e+19,128097631330,24,58,124,23.173510101010102,8.343354978354977,6,43,38,87,145
2016-08-29,1.579055095756386e+20,301858776921,35,119,214,65.19564754689755,19.848166486291486,23,98,84,205,324
2016-08-30,2.0036081382163458e+20,382866833816,39,178,323,80.94635822510823,22.09705808080808,32,132,96,260,438
2016-08-31,3.5773853233029166e+20,683310940573,96,276,537,118.36745088245088,34.83377691752692,62,268,134,464,740
2016-09-01,5.846916625334847e+20,1116338265797,159,549,911,204.94373353498352,41.13119981869982,122,417,219,758,1307
2016-09-02,3.9125246777061723e+20,746721189332,84,527,846,141.6898065129315,29.979141206016205,77,273,157,507,1034
2016-09-03,1.4513920629227137e+20,276904858475,35,105,231,50.49566567691568,14.35398532023532,21,109,58,188,293
2016-09-04,1.042719417577507e+20,198853089703,22,93,157,34.84137806637807,12.090746753246753,12,80,43,135,228
2016-09-05,8.65512924779279e+19,164984953277,14,102,170,31.719574314574317,12.321501623376623,8,62,42,112,214
2016-09-06,2.0952444700590863e+20,399228798939,20,185,427,76.4419727032227,23.6625487012987,33,151,87,271,456
2016-09-07,2.3901641459627586e+20,455235960966,58,157,358,82.00075757575758,20.45238455988456,43,169,97,309,466
2016-09-08,3.056809456017129e+20,581969831499,39,167,279,105.24800986050985,15.27767316017316,62,222,111,395,562
2016-09-09,2.5627253880436385e+20,487704511009,45,167,289,101.57936507936508,18.860579004329004,58,166,107,331,498
2016-09-10,1.1696215002238727e+20,222500030714,44,93,172,40.36353896103896,10.343502886002886,23,79,49,151,244
2016-09-11,9.60954561404365e+19,182726478906,23,85,181,30.823748196248197,8.949080086580086,13,70,41,124,209
2016-09-12,2.985011202706382e+20,567369678006,61,168,465,98.5649512987013,34.56271825396825,29,220,136,385,553
2016-09-13,3.188162541995089e+20,605722892699,62,155,330,107.77812770562771,22.735446127946126,52,245,114,411,566
2016-09-14,3.732751638430226e+20,708925356753,80,233,426,101.77655303030302,15.809516594516595,53,319,109,481,714
2016-09-15,3.734506802827416e+20,708967203126,58,180,318,96.84713924963924,28.108133116883117,46,315,120,481,661
2016-09-16,3.448822830621441e+20,654469072406,92,198,466,111.37974386724386,33.1334613997114,41,262,141,444,642
2016-09-17,1.142344505103746e+20,216694356573,18,103,126,51.1564898989899,21.48064935064935,13,69,65,147,250
2016-09-18,1.0029464713446605e+20,190171818923,36,71,111,42.822435064935064,14.509202741702742,12,67,50,129,200
2016-09-19,1.835755271734605e+20,347932870242,25,99,200,65.73591871091871,22.695842352092352,22,134,80,236,335
2016-09-20,2.217926476459772e+20,420197455536,41,131,198,95.8184274891775,31.689554112554113,36,120,129,285,416
2016-09-21,2.6394458845530826e+20,499844349981,48,185,345,94.55098484848484,28.439314574314572,40,184,115,339,524
2016-09-22,1.9785642984663145e+20,374536732307,37,116,221,81.68324350649351,18.451884559884558,32,127,95,254,370
2016-09-23,1.9872072724828327e+20,376031631842,73,152,328,86.39151455026455,24.605138888888888,28,129,98,255,407
2016-09-24,6.704783872097281e+19,126825258221,11,36,84,30.128535353535355,9.357647907647907,10,38,38,86,122
2016-09-25,7.488089495463956e+19,141581154097,8,38,69,24.64596778221778,9.843904845154846,8,58,30,96,134
2016-09-26,1.5139666143575874e+20,286129761885,28,124,181,61.027034632034635,20.229007936507937,23,101,70,194,318
2016-09-27,1.8504356162711532e+20,349571711915,56,185,413,73.96689574314574,31.83276515151515,24,114,99,237,422
2016-09-28,1.5700340349207157e+20,296488358184,39,120,226,54.86579365079365,11.849457070707071,26,115,60,201,321
2016-09-29,2.1334160340082285e+20,402716549899,61,93,275,86.7623088023088,23.368742784992783,34,140,99,273,366
2016-09-30,1.7435052914942545e+20,328978604661,63,109,221,67.38912337662337,26.71031746031746,25,96,102,223,332
2016-10-01,7.352447691760073e+19,138680088888,16,19,64,25.54753427128427,8.440362554112554,10,52,32,94,113
2016-10-02,8.609226455481876e+19,162297842550,57,225,408,36.084229797979795,11.601804653679654,12,55,43,110,335
2016-10-03,3.7502592149364225e+20,706765099943,102,282,443,128.33489274614274,50.34183954933955,46,258,175,479,761
2016-10-04,1.746717804070513e+20,329055196932,79,113,348,57.66210275835276,14.903482905982905,30,116,77,223,336
2016-10-05,1.4105987022042582e+20,265621589175,47,83,231,52.730974627224626,16.719103535353536,25,90,65,180,263
2016-10-06,3.1125791578927845e+20,585877154746,109,221,460,105.04600288600288,36.46453823953824,42,229,126,397,618
2016-10-07,2.353215483888344e+20,442755521436,60,128,215,82.50261363636363,21.69909632034632,37,172,91,300,428
2016-10-08,9.495073839137895e+19,178587052008,21,37,83,37.08233044733045,6.548879870129871,18,64,39,121,158
2016-10-09,1.774407181325746e+20,333581868048,81,127,401,79.78773448773448,13.117449494949495,32,122,72,226,353
2016-10-10,2.576315886050785e+20,484162028808,71,155,454,97.12512987012987,31.83132756132756,34,170,124,328,483
2016-10-11,1.6344996459212823e+20,307047182929,40,76,187,61.320528499278495,10.537671356421356,32,111,65,208,284
2016-10-12,1.7217526268930464e+20,323304640822,38,127,259,63.65111832611832,14.876217532467532,31,121,67,219,346
2016-10-13,1.510191642053972e+20,283462089584,44,78,169,61.36849927849928,20.588791486291484,26,91,75,192,270
2016-10-14,1.7312107758197975e+20,324818975644,29,113,204,58.12496753246753,17.63822691197691,23,123,74,220,333
2016-10-15,8.502465153542944e+19,159465633819,19,92,141,27.30525974025974,7.997554112554113,10,67,31,108,200
2016-10-16,7.56117917466371e+19,141755413473,19,59,110,23.956565656565655,4.862247474747474,14,53,29,96,155
2016-10-17,3.419898982799475e+20,640891124399,68,281,540,115.61799001924003,31.203685064935065,51,246,137,434,715
2016-10-18,2.790900844999576e+20,522787842239,86,201,395,109.84976677489178,31.16850162337662,50,160,144,354,555
2016-10-19,3.9359519497555784e+20,736969059229,141,1160,487,148.81547743922744,49.46821699134199,59,249,191,499,1659
2016-10-20,6.186177902405148e+20,1157936594290,169,393,751,269.9088140933141,87.78840512265512,110,321,353,784,1177
2016-10-21,1.942015973974583e+20,363354672547,34,76,182,73.3071590909091,35.304990981240984,21,118,107,246,322
2016-10-22,1.0741412637298082e+20,200891079870,25,167,252,42.729074675324675,14.98875,10,76,50,136,303
2016-10-23,1.2326503372556622e+20,230446930158,19,210,314,38.73716824841825,10.003998917748918,21,94,41,156,366
2016-10-24,2.363673132667749e+20,441716016254,52,204,352,75.72138828763829,23.5617316017316,29,175,95,299,503
2016-10-25,2.3885410076816402e+20,446175417508,40,137,255,86.07382395382395,33.29661435786436,32,156,114,302,439
2016-10-26,8.269534073649323e+20,1543993604351,262,1184,2139,318.2844526214526,104.8447886002886,135,504,406,1045,2229
2016-10-27,4.5600009917191415e+20,851087840836,73,198,535,160.121195008695,45.65769862082362,79,306,191,576,774
2016-10-28,2.7007329245482133e+20,503883216829,43,1132,298,86.51583694083693,20.63039953102453,45,185,111,341,1473
2016-10-29,1.9015116575945215e+20,354655964551,57,125,301,79.70401875901877,28.717377344877345,21,122,97,240,365
2016-10-30,8.798891622185868e+19,164038874514,35,110,193,27.70796176046176,15.385692640692639,7,60,44,111,221
2016-10-31,2.1730502754810348e+20,404950338816,43,174,222,81.51357984607985,26.487496392496393,33,137,104,274,448
2016-11-01,3.411921336538347e+20,635545582590,84,279,663,121.50960132460132,32.76911768786769,59,236,135,430,709
2016-11-02,2.9767081980982506e+20,554283369193,69,186,385,91.98983225108225,26.292068001443003,54,209,112,375,561
2016-11-03,1.8742671728667365e+20,348851065524,27,111,193,66.78353535353536,19.16458152958153,29,132,75,236,347
2016-11-04,3.885241485801174e+20,722871677811,65,219,429,164.55139263514263,46.759237012987015,58,265,166,489,708
2016-11-05,1.0333072764833268e+20,192184511901,13,103,140,37.98932900432901,12.078798701298702,12,70,48,130,233
2016-11-06,6.043645663693087e+19,112360632151,12,45,105,18.847104377104376,6.500189995189995,6,46,24,76,121
2016-11-07,2.3948369781425406e+20,445036690162,44,156,264,84.71224687349687,26.218086219336218,30,145,126,301,457
2016-11-08,2.5948683113599533e+20,482026683152,44,220,333,91.63408315295815,28.0121920995671,39,145,142,326,546
2016-11-09,2.205912073002088e+20,409600330046,56,88,207,71.3850529100529,26.938358585858587,36,152,89,277,365
2016-11-10,2.246713399683063e+20,417017284351,38,160,280,86.31760642135642,21.58382756132756,44,125,113,282,442
2016-11-11,1.7375910215120388e+20,322393422604,33,70,140,63.77282467532468,15.104451659451659,26,116,76,218,288
2016-11-12,1.0286803601832722e+20,190785362644,22,98,143,32.350797258297256,8.38657647907648,7,92,30,129,227
2016-11-13,9.8124962555355e+19,181921515973,28,198,230,36.39083527583527,9.984585137085137,11,81,31,123,321
